3484	complain	24
3485	suddenly	24
3486	tom	24
3487	pieces	24
3488	surprisingly	24
3489	wpp	24
3490	railroad	24
3491	segments	24
3492	consent	24
3493	focusing	24
3494	va.	24
3495	borrowed	24
3496	ariz.	24
3497	aides	24
3498	happy	24
3499	ringers	24
3500	train	24
3501	ton	24
3502	socialist	24
3503	arms	24
3504	covers	24
3505	replacement	24
3506	gray	24
3507	seed	24
3508	solution	24
3509	cell	24
3510	walls	24
3511	mill	24
3512	electrical	24
3513	consequences	24
3514	extensive	24
3515	plaintiffs	24
3516	duty	24
3517	negotiable	24
3518	quotations	24
3519	specified	24
3520	casino	24
3521	laboratories	24
3522	taylor	24
3523	squeeze	24
3524	importance	24
3525	wolf	24
3526	tiger	24
3527	cos.	24
3528	adjustments	24
3529	accident	24
3530	produces	24
3531	rebels	24
3532	lebanon	24
3533	disasters	24
3534	insider	24
3535	slowed	24
3536	partial	24
3537	roy	24
3538	projected	24
3539	allows	24
3540	milton	24
3541	reset	24
3542	partnerships	24
3543	terrorism	24
3544	struck	24
3545	hastings	24
3546	monitoring	24
3547	satellite	24
3548	panamanian	24
3549	franklin	24
3550	jose	24
3551	republic	24
3552	donations	24
3553	experiment	24
3554	amex	24
3555	colgate	24
3556	cigarettes	23
3557	grace	23
3558	receiving	23
3559	stockholders	23
3560	colorado	23
3561	hardware	23
3562	saudi	23
3563	turkey	23
3564	mortgage-backed	23
3565	hefty	23
3566	focused	23
3567	row	23
3568	spielvogel	23
3569	surveyed	23
3570	walk	23
3571	plane	23
3572	classic	23
3573	flag	23
3574	dynamics	23
3575	barrel	23
3576	sectors	23
3577	abuse	23
3578	chosen	23
3579	admits	23
3580	blow	23
3581	random	23
3582	modestly	23
3583	expires	23
3584	necessarily	23
3585	considerably	23
3586	officially	23
3587	supplier	23
3588	converted	23
3589	advocates	23
3590	depressed	23
3591	explains	23
3592	barriers	23
3593	structures	23
3594	tiny	23
3595	neighborhood	23
3596	fee	23
3597	bells	23
3598	finds	23
3599	professionals	23
3600	fined	23
3601	marina	23
3602	manages	23
3603	acceptance	23
3604	turnaround	23
3605	diversified	23
3606	bridges	23
3607	charter	23
3608	pa.	23
3609	failures	23
3610	injuries	23
3611	adequate	23
3612	wright	23
3613	stuff	23
3614	sitting	23
3615	adjustable	23
3616	annualized	23
3617	evans	23
3618	violation	23
3619	legislature	23
3620	inventory	23
3621	struggling	23
3622	consistently	23
3623	boosting	23
3624	approached	23
3625	vast	23
3626	surrounding	23
3627	involvement	23
3628	edged	23
3629	investment-grade	23
3630	cap	23
3631	mix	23
3632	hits	23
3633	mines	23
3634	delaware	23
3635	unveiled	23
3636	depends	23
3637	longtime	23
3638	puerto	23
3639	scheme	23
3640	missouri	23
3641	plummeted	23
3642	respectively	23
3643	specifically	23
3644	bankamerica	23
3645	testimony	23
3646	dangerous	23
3647	witter	23
3648	essential	23
3649	sand	23
3650	risky	23
3651	crimes	23
3652	wars	23
3653	assessment	23
3654	scene	23
3655	uncertain	23
3656	lone	23
3657	stein	23
3658	ralph	23
3659	expiration	23
3660	spill	23
3661	whitbread	23
3662	conglomerate	22
3663	money-market	22
3664	evening	22
3665	banned	22
3666	incentive	22
3667	page	22
3668	withdrawal	22
3669	complicated	22
3670	introduction	22
3671	seoul	22
3672	operational	22
3673	versions	22
3674	fat	22
3675	contractors	22
3676	seasonal	22
3677	kenneth	22
3678	slowly	22
3679	reality	22
3680	male	22
3681	symbol	22
3682	appointment	22
3683	smoking	22
3684	artist	22
3685	contained	22
3686	box	22
3687	cocoa	22
3688	revolution	22
3689	insists	22
3690	matching	22
3691	florio	22
3692	motion	22
3693	bases	22
3694	worries	22
3695	concedes	22
3696	dismissed	22
3697	conviction	22
3698	implications	22
3699	reportedly	22
3700	lackluster	22
3701	merged	22
3702	protected	22
3703	retained	22
3704	investigating	22
3705	fueled	22
3706	insisted	22
3707	federation	22
3708	switch	22
3709	affiliates	22
3710	persuade	22
3711	pleased	22
3712	flexibility	22
3713	samuel	22
3714	presidents	22
3715	clearing	22
3716	restructure	22
3717	window	22
3718	performed	22
3719	fargo	22
3720	loyal	22
3721	subsequent	22
3722	attended	22
3723	nearby	22
3724	publish	22
3725	sole	22
3726	easing	22
3727	unfortunately	22
3728	compliance	22
3729	williams	22
3730	house-senate	22
3731	struggle	22
3732	solutions	22
3733	mentioned	22
3734	dominated	22
3735	collateral	22
3736	independence	22
3737	mikhail	22
3738	prospective	22
3739	doctor	22
3740	tool	22
3741	triple-a	22
3742	moon	22
3743	toll	22
3744	brussels	22
3745	respondents	22
3746	est	22
3747	adjustment	22
3748	confirm	22
3749	diluted	22
3750	stick	22
3751	spiegel	22
3752	specialized	22
3753	path	22
3754	lease	22
3755	injured	22
3756	pro	22
3757	commissioner	22
3758	lots	22
3759	laboratory	22
3760	repeated	22
3761	healthvest	22
3762	conspiracy	22
3763	hiring	22
3764	transferred	22
3765	budgets	22
3766	racketeering	22
3767	dropping	22
3768	discounting	22
3769	probe	22
3770	marked	22
3771	repurchase	22
3772	chevron	22
3773	bike	22
3774	carpenter	22
3775	ski	22
3776	award	22
3777	tvs	22
3778	bally	22
3779	kodak	22
3780	hooker	22
3781	tw	22
3782	imf	22
3783	dumped	21
3784	30-day	21
3785	pointed	21
3786	publishers	21
3787	feb.	21
3788	spinoff	21
3789	contain	21
3790	competitor	21
3791	tandy	21
3792	eligible	21
3793	russian	21
3794	counts	21
3795	suppliers	21
3796	suspect	21
3797	shortage	21
3798	notion	21
3799	fare	21
3800	bates	21
3801	steve	21
3802	mission	21
3803	apartment	21
3804	loose	21
3805	fuji	21
3806	attacks	21
3807	forcing	21
3808	ministers	21
3809	skills	21
3810	promotions	21
3811	sat	21
3812	salary	21
3813	murder	21
3814	angry	21
3815	advisory	21
3816	sacramento	21
3817	dozens	21
3818	stance	21
3819	sending	21
3820	bias	21
3821	killing	21
3822	emerge	21
3823	compiled	21
3824	bearish	21
3825	convinced	21
3826	ounces	21
3827	viewers	21
3828	survive	21
3829	extension	21
3830	therefore	21
3831	installed	21
3832	ill	21
3833	cent	21
3834	redemption	21
3835	happening	21
3836	shipped	21
3837	suburban	21
3838	upward	21
3839	agrees	21
3840	expecting	21
3841	nicholas	21
3842	count	21
3843	financed	21
3844	hudson	21
3845	stepped	21
3846	foster	21
3847	panic	21
3848	weakening	21
3849	basically	21
3850	rolling	21
3851	completion	21
3852	picked	21
3853	planner	21
3854	usa	21
3855	conversion	21
3856	ordinary	21
3857	eliminating	21
3858	indications	21
3859	rumored	21
3860	kinds	21
3861	valuable	21
3862	spanish	21
3863	aftermath	21
3864	baskets	21
3865	raymond	21
3866	ultimate	21
3867	fidelity	21
3868	discontinued	21
3869	stretch	21
3870	generated	21
3871	reliance	21
3872	mercury	21
3873	anyway	21
3874	affecting	21
3875	cleanup	21
3876	formally	21
3877	licenses	21
3878	trump	21
3879	troops	21
3880	born	21
3881	equities	21
3882	loan-loss	21
3883	secure	21
3884	exchequer	21
3885	aviation	21
3886	components	21
3887	berkeley	21
3888	user	21
3889	deficit-reduction	21
3890	driven	21
3891	rent	21
3892	robust	21
3893	injunction	21
3894	relationships	21
3895	honda	21
3896	palo	21
3897	coalition	21
3898	katz	21
3899	refinancing	21
3900	craig	21
3901	restricted	21
3902	cfcs	21
3903	racial	21
3904	lotus	21
3905	swedish	21
3906	kemper	21
3907	charity	21
3908	amoco	21
3909	treasurer	21
3910	renaissance	21
3911	newsletter	21
3912	roads	21
3913	speaker	21
3914	jacobson	21
3915	ingersoll	21
3916	a.m	21
3917	jurors	21
3918	goodson	21
3919	pemex	21
3920	unusually	20
3921	explained	20
3922	treat	20
3923	museum	20
3924	honor	20
3925	setback	20
3926	bonuses	20
3927	rowe	20
3928	refund	20
3929	calculations	20
3930	minute	20
3931	regarded	20
3932	claiming	20
3933	pioneer	20
3934	bass	20
3935	optical	20
3936	seller	20
3937	netherlands	20
3938	globe	20
3939	warsaw	20
3940	environmentalists	20
3941	homeless	20
3942	die	20
3943	compare	20
3944	pro-choice	20
3945	truth	20
3946	incest	20
3947	rice	20
3948	teacher	20
3949	lowest	20
3950	ward	20
3951	serving	20
3952	creation	20
3953	prepare	20
3954	referred	20
3955	sounds	20
3956	publication	20
3957	sullivan	20
3958	carefully	20
3959	averaged	20
3960	lucrative	20
3961	assist	20
3962	gaf	20
3963	arguments	20
3964	lake	20
3965	knight	20
3966	rolled	20
3967	distributor	20
3968	louisville	20
3969	articles	20
3970	print	20
3971	maturing	20
3972	aim	20
3973	concessions	20
3974	elderly	20
3975	promoting	20
3976	congressman	20
3977	500-stock	20
3978	expenditures	20
3979	meaning	20
3980	requests	20
3981	formula	20
3982	similarly	20
3983	contest	20
3984	facts	20
3985	dorrance	20
3986	responsibilities	20
3987	repeatedly	20
3988	empire	20
3989	agricultural	20
3990	execution	20
3991	wheat	20
3992	encouraging	20
3993	marketers	20
3994	absolutely	20
3995	efficiency	20
3996	owning	20
3997	edwards	20
3998	immune	20
3999	enable	20
4000	dominant	20
4001	geneva	20
4002	shelf	20
4003	nine-month	20
4004	liabilities	20
4005	nigel	20
4006	reaching	20
4007	discrimination	20
4008	judgment	20
4009	wedtech	20
4010	mississippi	20
4011	animals	20
4012	golf	20
4013	alex	20
4014	tourists	20
4015	stolen	20
4016	entry	20
4017	recognized	20
4018	danger	20
4019	somewhere	20
4020	lend	20
4021	rejection	20
4022	motorola	20
4023	ice	20
4024	healthcare	20
4025	communities	20
4026	investigators	20
4027	wisconsin	20
4028	rely	20
4029	borrow	20
4030	tourist	20
4031	staffers	20
4032	announcing	20
4033	informed	20
4034	horse	20
4035	bullish	20
4036	vulnerable	20
4037	utah	20
4038	nabisco	20
4039	preparing	20
4040	strategist	20
4041	treasurys	20
4042	consortium	20
4043	conceded	20
4044	iron	20
4045	cumulative	20
4046	jackson	20
4047	disney	20
4048	grounds	20
4049	small-business	20
4050	connaught	20
4051	petrochemical	20
4052	semel	20
4053	mgm\/ua	20
4054	darman	20
4055	sansui	20
4056	ab	20
4057	resorts	20
4058	fusion	20
4059	cowboys	20
4060	tva	20
4061	exposed	19
4062	useful	19
4063	striking	19
4064	recognize	19
4065	compound	19
4066	employs	19
4067	lifted	19
4068	frederick	19
4069	passenger	19
4070	benefited	19
4071	removed	19
4072	computing	19
4073	categories	19
4074	ambitious	19
4075	intervention	19
4076	upham	19
4077	landing	19
4078	stamford	19
4079	lunch	19
4080	solidarity	19
4081	colony	19
4082	application	19
4083	operated	19
4084	periods	19
4085	routine	19
4086	nice	19
4087	mention	19
4088	bright	19
4089	campaigns	19
4090	coleman	19
4091	featuring	19
4092	heating	19
4093	nelson	19
4094	accommodate	19
4095	examination	19
4096	jail	19
4097	violated	19
4098	bonus	19
4099	feared	19
4100	improving	19
4101	ignoring	19
4102	mason	19
4103	prominent	19
4104	visible	19
4105	tracks	19
4106	achieve	19
4107	rarely	19
4108	gerald	19
4109	notice	19
4110	victim	19
4111	involves	19
4112	pregnant	19
4113	silicon	19
4114	unclear	19
4115	brooklyn	19
4116	rubicam	19
4117	superior	19
4118	responding	19
4119	anywhere	19
4120	talked	19
4121	richmond	19
4122	posting	19
4123	kansas	19
4124	hotels	19
4125	albert	19
4126	notably	19
4127	adults	19
4128	cool	19
4129	speak	19
4130	strongest	19
4131	advances	19
4132	beverly	19
4133	arrived	19
4134	protests	19
4135	visited	19
4136	i.	19
4137	engineered	19
4138	upset	19
4139	employer	19
4140	lorenzo	19
4141	reporter	19
4142	columns	19
4143	reacted	19
4144	anthony	19
4145	broadly	19
4146	conflict	19
4147	unsuccessful	19
4148	restored	19
4149	emotional	19
4150	buick	19
4151	explaining	19
4152	halted	19
4153	psychology	19
4154	contribute	19
4155	surely	19
4156	offsetting	19
4157	storm	19
4158	arranged	19
4159	thousand	19
4160	highs	19
4161	clothing	19
4162	routes	19
4163	engines	19
4164	buys	19
4165	tony	19
4166	harry	19
4167	shipyard	19
4168	adopt	19
4169	nicaraguan	19
4170	contra	19
4171	bench	19
4172	sentence	19
4173	mood	19
4174	unprecedented	19
4175	dream	19
4176	deciding	19
4177	tanks	19
4178	challenges	19
4179	seagram	19
4180	animal	19
4181	procter	19
4182	brother	19
4183	song	19
4184	momentum	19
4185	truly	19
4186	achenbaum	19
4187	alto	19
4188	fha	19
4189	strikes	19
4190	oppenheimer	19
4191	microsoft	19
4192	absence	19
4193	spin	19
4194	reverse	19
4195	refining	19
4196	surface	19
4197	avery	19
4198	ozone	19
4199	definition	19
4200	comptroller	19
4201	explanation	19
4202	fireman	19
4203	revco	19
4204	franchisees	19
4205	merieux	19
4206	windows	19
4207	ignore	19
4208	tele-communications	19
4209	comedy	19
4210	lockheed	19
4211	gardens	19
4212	basketball	19
4213	l.j.	19
4214	meredith	19
4215	ldp	19
4216	merkur	19
4217	hdtv	19
4218	maidenform	19
4219	deloitte	19
4220	cigarette	18
4221	studied	18
4222	maturities	18
4223	yielding	18
4224	year-end	18
4225	drivers	18
4226	squeezed	18
4227	discounts	18
4228	maintaining	18
4229	shore	18
4230	withdraw	18
4231	exact	18
4232	supercomputer	18
4233	hitachi	18
4234	favored	18
4235	incurred	18
4236	investigations	18
4237	films	18
4238	creditor	18
4239	carlos	18
4240	commodore	18
4241	pc	18
4242	reaches	18
4243	sixth	18
4244	targeted	18
4245	tourism	18
4246	crack	18
4247	executed	18
4248	contribution	18
4249	links	18
4250	denies	18
4251	female	18
4252	pull	18
4253	matched	18
4254	protest	18
4255	textile	18
4256	interviewed	18
4257	afraid	18
4258	patient	18
4259	suffering	18
4260	conducting	18
4261	submit	18
4262	employed	18
4263	violate	18
4264	touch	18
4265	debut	18
4266	mather	18
4267	merchants	18
4268	yes	18
4269	equally	18
4270	advancing	18
4271	mitsui	18
4272	harold	18
4273	jerry	18
4274	researcher	18
4275	1960s	18
4276	high-tech	18
4277	objectives	18
4278	chevrolet	18
4279	stemming	18
4280	band	18
4281	herald	18
4282	ranks	18
4283	physical	18
4284	proper	18
4285	vision	18
4286	satisfaction	18
4287	steadily	18
4288	fault	18
4289	drawn	18
4290	cyclical	18
4291	kingdom	18
4292	deeply	18
4293	welcome	18
4294	sdi	18
4295	blocks	18
4296	defined	18
4297	crane	18
4298	parking	18
4299	sizable	18
4300	actively	18
4301	wary	18
4302	drove	18
4303	liquid	18
4304	100-share	18
4305	lately	18
4306	arrest	18
4307	transition	18
4308	kentucky	18
4309	dole	18
4310	properly	18
4311	connected	18
4312	fend	18
4313	thanks	18
4314	agenda	18
4315	high-grade	18
4316	clause	18
4317	presidency	18
4318	select	18
4319	v.	18
4320	upscale	18
4321	establishment	18
4322	tickets	18
4323	successfully	18
4324	don	18
4325	maine	18
4326	predicts	18
4327	string	18
4328	wealth	18
4329	guilders	18
4330	surgery	18
4331	tokyu	18
4332	milan	18
4333	opposite	18
4334	skeptical	18
4335	financial-services	18
4336	emerged	18
4337	granted	18
4338	ignored	18
4339	displays	18
4340	finland	18
4341	climb	18
4342	balloon	18
4343	narrowed	18
4344	backlog	18
4345	repay	18
4346	upper	18
4347	shared	18
4348	lobbying	18
4349	suggestions	18
4350	throw	18
4351	dpc	18
4352	rebounded	18
4353	realty	18
4354	itt	18
4355	ally	18
4356	strengthen	18
4357	reynolds	18
4358	gramm-rudman	18
4359	meantime	18
4360	moral	18
4361	liquor	18
4362	jewelry	18
4363	pursuing	18
4364	participating	18
4365	summit	18
4366	rouge	18
4367	diego	18
4368	benson	18
4369	repeal	18
4370	restated	18
4371	wathen	18
4372	method	18
4373	idle	18
4374	kemp	18
4375	gen-probe	18
4376	confusion	18
4377	belief	18
4378	regulator	18
4379	keating	18
4380	kabul	18
4381	underwriting	18
4382	desert	18
4383	shield	18
4384	restrict	18
4385	adjusters	18
4386	bondholders	18
4387	mortality	18
4388	garcia	18
4389	nestle	18
4390	c	18
4391	levine	18
4392	aluminum	18
4393	universal	18
4394	reebok	18
4395	covert	18
4396	eurocom	18
4397	dun	18
4398	bradstreet	18
4399	morishita	18
4400	packwood	18
4401	drabinsky	18
4402	hbo	18
4403	delicious	18
4404	olivetti	18
4405	impeachment	18
4406	mcdonough	18
4407	bork	18
4408	diseases	17
4409	obligations	17
4410	mere	17
4411	mid-october	17
4412	decrease	17
4413	haven	17
4414	designer	17
4415	interim	17
4416	copyright	17
4417	hoffman	17
4418	urge	17
4419	depositary	17
4420	excessive	17
4421	odd	17
4422	drink	17
4423	bugs	17
4424	writers	17
4425	spirit	17
4426	strict	17
4427	wear	17
4428	assigned	17
4429	letting	17
4430	smoke	17
4431	stockholm	17
4432	couples	17
4433	camera	17
4434	historical	17
4435	mexican	17
4436	stages	17
4437	speculated	17
4438	banning	17
4439	remainder	17
4440	southeast	17
4441	understanding	17
4442	functions	17
4443	wrongdoing	17
4444	violence	17
4445	furniture	17
4446	alive	17
4447	communication	17
4448	regions	17
4449	heritage	17
4450	witness	17
4451	salaries	17
4452	sparked	17
4453	picking	17
4454	impose	17
4455	affair	17
4456	phase	17
4457	n.j	17
4458	madison	17
4459	perception	17
4460	negotiate	17
4461	entrepreneur	17
4462	guys	17
4463	feature	17
4464	column	17
4465	apiece	17
4466	lay	17
4467	altogether	17
4468	leasing	17
4469	bottle	17
4470	reject	17
4471	redeem	17
4472	nl	17
4473	agreeing	17
4474	combat	17
4475	recommendations	17
4476	qualify	17
4477	promotional	17
4478	registration	17
4479	knocked	17
4480	dingell	17
4481	stuck	17
4482	signing	17
4483	bernstein	17
4484	respect	17
4485	amounted	17
4486	serves	17
4487	assurance	17
4488	enacted	17
4489	teddy	17
4490	insiders	17
4491	protesters	17
4492	high-quality	17
4493	acknowledges	17
4494	array	17
4495	alcohol	17
4496	occasionally	17
4497	intend	17
4498	tremendous	17
4499	libor	17
4500	unconstitutional	17
4501	soaring	17
4502	attempted	17
4503	bitter	17
4504	consisting	17
4505	refuse	17
4506	seize	17
4507	movements	17
4508	champion	17
4509	publicity	17
4510	ftc	17
4511	christie	17
4512	heading	17
4513	creates	17
4514	anderson	17
4515	magnetic	17
4516	overcome	17
4517	combine	17
4518	settlements	17
4519	beneficial	17
4520	winners	17
4521	rain	17
4522	emissions	17
4523	instrument	17
4524	steinberg	17
4525	clearance	17
4526	coniston	17
4527	edelman	17
4528	tendered	17
4529	shuttle	17
4530	regardless	17
4531	atmosphere	17
4532	stemmed	17
4533	adverse	17
4534	full-year	17
4535	toy	17
4536	discussion	17
4537	bears	17
4538	latter	17
4539	sanford	17
4540	harvest	17
4541	tougher	17
4542	singer	17
4543	threatening	17
4544	glasnost	17
4545	shevardnadze	17
4546	hybrid	17
4547	eli	17
4548	quit	17
4549	topic	17
4550	losers	17
4551	alter	17
4552	passengers	17
4553	fundamentals	17
4554	nato	17
4555	private-sector	17
4556	armstrong	17
4557	legitimate	17
4558	indicted	17
4559	married	17
4560	deutsche	17
4561	minpeco	17
4562	tax-exempt	17
4563	slashed	17
4564	israeli	17
4565	designs	17
4566	gathering	17
4567	suggesting	17
4568	bus	17
4569	oregon	17
4570	tries	17
4571	khmer	17
4572	wider	17
4573	ocean	17
4574	proceed	17
4575	defaults	17
4576	arkansas	17
4577	consolidation	17
4578	rosen	17
4579	pursuit	17
4580	alaska	17
4581	denver	17
4582	societe	17
4583	popularity	17
4584	miniscribe	17
4585	montreal	17
4586	payroll	17
4587	gould	17
4588	wire	17
4589	apartheid	17
4590	nashua	17
4591	shock	17
4592	vaccine	17
4593	della	17
4594	femina	17
4595	daly	17
4596	privatization	17
4597	southwest	17
4598	fares	17
4599	antar	17
4600	decker	17
4601	cineplex	17
4602	abortion-rights	17
4603	prudential	17
4604	kasparov	17
4605	volokh	17
4606	salespeople	17
4607	sooner	16
4608	rises	16
4609	jet	16
4610	dinner	16
4611	conn	16
4612	survival	16
4613	patents	16
4614	authors	16
4615	feels	16
4616	pcs	16
4617	counterparts	16
4618	gates	16
4619	quantities	16
4620	beneficiaries	16
4621	overhead	16
4622	influential	16
4623	drawing	16
4624	historically	16
4625	integration	16
4626	communists	16
4627	amended	16
4628	signals	16
4629	christian	16
4630	god	16
4631	describes	16
4632	ball	16
4633	entering	16
4634	tested	16
4635	actor	16
4636	dialogue	16
4637	score	16
4638	greenwich	16
4639	returning	16
4640	drinking	16
4641	seattle	16
4642	shake	16
4643	scientist	16
4644	grows	16
4645	intention	16
4646	architecture	16
4647	flows	16
4648	greenville	16
4649	cheating	16
4650	dark	16
4651	enhanced	16
4652	neighborhoods	16
4653	restructured	16
4654	prosecutor	16
4655	witnesses	16
4656	transplants	16
4657	federally	16
4658	nih	16
4659	yale	16
4660	bancorp	16
4661	dan	16
4662	weisfield	16
4663	filling	16
4664	ethics	16
4665	detail	16
4666	illegally	16
4667	reviewing	16
4668	oliver	16
4669	understood	16
4670	techniques	16
4671	robertson	16
4672	minimal	16
4673	keeps	16
4674	ky.	16
4675	disappointment	16
4676	interpublic	16
4677	enterprise	16
4678	specializes	16
4679	cargo	16
4680	automatic	16
4681	longstanding	16
4682	conversations	16
4683	diamond	16
4684	wines	16
4685	barrier	16
4686	larry	16
4687	wins	16
4688	orleans	16
4689	proposing	16
4690	journalists	16
4691	feed	16
4692	businessman	16
4693	saving	16
4694	switched	16
4695	attracting	16
4696	chandler	16
4697	exercisable	16
4698	arguing	16
4699	intermediate	16
4700	methods	16
4701	reopen	16
4702	crunch	16
4703	observed	16
4704	exception	16
4705	spoke	16
4706	n.	16
4707	cope	16
4708	four-year	16
4709	careful	16
4710	forest-products	16
4711	warming	16
4712	marvin	16
4713	fines	16
4714	evaluation	16
4715	diminished	16
4716	dubbed	16
4717	xerox	16
4718	bennett	16
4719	alfred	16
4720	iran-contra	16
4721	perform	16
4722	crops	16
4723	minnesota	16
4724	deterioration	16
4725	preference	16
4726	arrangements	16
4727	190-point	16
4728	enjoy	16
4729	constantly	16
4730	taxation	16
4731	cruise	16
4732	oklahoma	16
4733	doubts	16
4734	cs	16
4735	suisse	16
4736	bureaucracy	16
4737	recall	16
4738	apples	16
4739	zurich	16
4740	manila	16
4741	equaling	16
4742	derivative	16
4743	indexing	16
4744	specify	16
4745	upjohn	16
4746	finnish	16
4747	politically	16
4748	arrested	16
4749	percent	16
4750	earning	16
4751	choices	16
4752	parker	16
4753	naturally	16
4754	goldberg	16
4755	anxiety	16
4756	sport	16
4757	anymore	16
4758	weakened	16
4759	dataproducts	16
4760	wearing	16
4761	blocking	16
4762	prince	16
4763	desk	16
4764	invited	16
4765	counted	16
4766	rtc	16
4767	sick	16
4768	cubic	16
4769	cup	16
4770	beatrice	16
4771	reduces	16
4772	chances	16
4773	signaled	16
4774	misleading	16
4775	border	16
4776	chicago-based	16
4777	advising	16
4778	azoff	16
4779	nfl	16
4780	preserve	16
4781	filipino	16
4782	receivables	16
4783	thereafter	16
4784	fruit	16
4785	stems	16
4786	near-term	16
4787	contended	16
4788	lbo	16
4789	concerning	16
4790	phenomenon	16
4791	municipals	16
4792	radiation	16
4793	expertise	16
4794	issuance	16
4795	pitch	16
4796	toshiba	16
4797	temblor	16
4798	angeles-based	16
4799	writes	16
4800	assassination	16
4801	settling	16
4802	fort	16
4803	solve	16
4804	quotron	16
4805	listen	16
4806	conclusion	16
4807	hughes	16
4808	rochester	16
4809	steam	16
4810	raider	16
4811	grenfell	16
4812	straszheim	16
4813	catalog	16
4814	gte	16
4815	attendants	16
4816	cuba	16
4817	fresenius	16
4818	edt	16
4819	provigo	16
4820	anheuser	16
4821	boesky	16
4822	commuters	16
4823	d.t.	16
4824	bourbon	16
4825	ashland	16
4826	nsc	16
4827	banc	16
4828	peterson	16
4829	vermont	15
4830	dry	15
4831	indicator	15
4832	indianapolis	15
4833	eat	15
4834	prolonged	15
4835	disputes	15
4836	justify	15
4837	hartford	15
4838	persistent	15
4839	asserted	15
4840	norman	15
4841	appellate	15
4842	sheets	15
4843	stevens	15
4844	scrutiny	15
4845	negotiators	15
4846	screens	15
4847	gradually	15
4848	islands	15
4849	personally	15
4850	philippine	15
4851	province	15
4852	brings	15
4853	taste	15
4854	seized	15
4855	slip	15
4856	dodge	15
4857	imminent	15
4858	reader	15
4859	defeat	15
4860	backer	15
4861	cabinet	15
4862	solely	15
4863	toronto-based	15
4864	accrued	15
4865	existence	15
4866	recommend	15
4867	commercials	15
4868	corruption	15
4869	errors	15
4870	interviews	15
4871	sites	15
4872	concentrated	15
4873	breach	15
4874	booming	15
4875	cultural	15
4876	pride	15
4877	subjects	15
4878	joe	15
4879	publishes	15
4880	knowledge	15
4881	antonio	15
4882	ratners	15
4883	sugarman	15
4884	outcry	15
4885	receives	15
4886	requirement	15
4887	consists	15
4888	defendant	15
4889	boys	15
4890	murray	15
4891	logic	15
4892	poorly	15
4893	lock	15
4894	breaks	15
4895	temple	15
4896	sweetened	15
4897	barred	15
4898	passage	15
4899	bargain	15
4900	perfectly	15
4901	expired	15
4902	refunding	15
4903	sierra	15
4904	disagree	15
4905	half-hour	15
4906	anxious	15
4907	promising	15
4908	charlotte	15
4909	savings-and-loan	15
4910	performing	15
4911	doors	15
4912	breakers	15
4913	pressing	15
4914	demonstrations	15
4915	dissident	15
4916	ambassador	15
4917	passing	15
4918	listing	15
4919	mount	15
4920	glenn	15
4921	dell	15
4922	chunk	15
4923	proponents	15
4924	rockwell	15
4925	universities	15
4926	philosophy	15
4927	initiatives	15
4928	fate	15
4929	hawaii	15
4930	perestroika	15
4931	removing	15
4932	error	15
4933	chose	15
4934	text	15
4935	convention	15
4936	recommendation	15
4937	item	15
4938	drought	15
4939	soybeans	15
4940	hearst	15
4941	exceeding	15
4942	forget	15
4943	billing	15
4944	considers	15
4945	engage	15
4946	contel	15
4947	consistent	15
4948	locations	15
4949	inquiries	15
4950	aspect	15
4951	serial	15
4952	yamaichi	15
4953	structured	15
4954	pills	15
4955	nippon	15
4956	wellington	15
4957	households	15
4958	topped	15
4959	quietly	15
4960	indexes	15
4961	trees	15
4962	withdrew	15
4963	remarkable	15
4964	unexpected	15
4965	pan	15
4966	outlays	15
4967	gillett	15
4968	proteins	15
4969	trim	15
4970	bidder	15
4971	trimmed	15
4972	carter	15
4973	andersson	15
4974	norfolk	15
4975	battery	15
4976	strain	15
4977	sank	15
4978	platinum	15
4979	steelmakers	15
4980	procedure	15
4981	supports	15
4982	ranges	15
4983	warm	15
4984	distance	15
4985	seeds	15
4986	virus	15
4987	automatically	15
4988	wind	15
4989	confrontation	15
4990	salesman	15
4991	mandatory	15
4992	long-distance	15
4993	agnelli	15
4994	sister	15
4995	spy	15
4996	missile	15
4997	constant	15
4998	columnist	15
4999	unrelated	15
5000	avoided	15
5001	guber-peters	15
5002	launching	15
5003	convenience	15
5004	northwest	15
5005	strange	15
5006	tasks	15
5007	tariffs	15
5008	repairs	15
5009	ira	15
5010	delegation	15
5011	levy	15
5012	perfect	15
5013	mess	15
5014	rubles	15
5015	rush	15
5016	catastrophic	15
5017	suitor	15
5018	earthquakes	15
5019	assurances	15
5020	unocal	15
5021	depreciation	15
5022	shadow	15
5023	boyd	15
5024	ru-486	15
5025	talent	15
5026	barry	15
5027	squibb	15
5028	lived	15
5029	arab	15
5030	marginal	15
5031	guess	15
5032	shippers	15
5033	saks	15
5034	richter	15
5035	adjust	15
5036	quantum	15
5037	whitten	15
5038	dentsu	15
5039	bernard	15
5040	absorb	15
5041	fcc	15
5042	skase	15
5043	widened	15
5044	ima	15
5045	helmsley	15
5046	entrepreneurs	15
5047	azt	15
5048	infected	15
5049	bogart	15
5050	mancuso	15
5051	furs	15
5052	symptoms	14
5053	lung	14
5054	seven-day	14
5055	boosts	14
5056	springs	14
5057	victor	14
5058	lights	14
5059	reward	14
5060	gaining	14
5061	illuminating	14
5062	disputed	14
5063	manufacture	14
5064	anticipates	14
5065	drain	14
5066	intellectual	14
5067	genuine	14
5068	inadequate	14
5069	taipei	14
